BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea
Cabinet3,93,0,24400*12200,2.9768E8,6,2.940274E8,98.77297769416825%,
Cabinet3,94,0,24400*12200,2.9768E8,4,2.92428E8,98.23568933082504%,
Cabinet3,95,0,24400*12200,2.9768E8,8,2.957064E8,99.3370061811341%,
Cabinet3,96,0,24400*12200,2.9768E8,8,2.887879E8,97.0128661650094%,
Cabinet3,97,0,24400*12200,2.9768E8,8,2.944378E8,98.91084385917765%,
Cabinet3,98,0,24400*12200,2.9768E8,8,2.945134E8,98.93624025799515%,
Cabinet3,99,0,24400*12200,2.9768E8,5,2.932288E8,98.50470303681806%,
Cabinet3,100,0,24400*12200,2.9768E8,10,2.931256E8,98.47003493684493%,
Cabinet3,101,0,24400*12200,2.9768E8,9,2.939478E8,98.74623757054556%,
Cabinet3,102,0,24400*12200,2.9768E8,7,2.931584E8,98.48105348024725%,
Cabinet3,103,0,24400*12200,2.9768E8,10,2.931227E8,98.4690607363612%,
Cabinet3,104,0,24400*12200,2.9768E8,7,2.906112E8,97.62536952432141%,
Cabinet3,105,0,24400*12200,2.9768E8,6,2.933082E8,98.53137597420049%,
Cabinet3,106,0,24400*12200,2.9768E8,9,2.924188E8,98.23259876377318%,
Cabinet3,107,0,24400*12200,2.9768E8,9,2.928712E8,98.38457403923677%,
Cabinet3,108,0,24400*12200,2.9768E8,6,2.880448E8,96.76323568933083%,
Cabinet3,109,0,24400*12200,2.9768E8,2,2.923124E8,98.19685568395592%,
Cabinet3,110,0,24400*12200,2.9768E8,9,2.938164E8,98.70209621069606%,
Cabinet3,111,0,24400*12200,2.9768E8,6,2.941574E8,98.81664875033594%,
Cabinet3,112,0,24400*12200,2.9768E8,7,2.943328E8,98.87557108304219%,
Cabinet3,113,0,24400*12200,2.9768E8,7,2.925015E8,98.26038027411985%,
Cabinet3,114,0,24400*12200,2.9768E8,5,2.8601945E8,96.08285743079819%,
Cabinet3,115,0,24400*12200,2.9768E8,8,2.933701E8,98.55217011556033%,
Cabinet3,116,0,24400*12200,2.9768E8,7,2.932187E8,98.50131013168503%,
Cabinet3,117,0,24400*12200,2.9768E8,5,2.94361E8,98.88504434291858%,
Cabinet3,118,0,24400*12200,2.9768E8,7,2.940584E8,98.78339156140821%,
Cabinet3,119,0,24400*12200,2.9768E8,6,2.919377E8,98.07098226283257%,
Cabinet3,120,0,24400*12200,2.9768E8,9,2.951459E8,99.14871674281108%,
Cabinet3,121,0,24400*12200,2.9768E8,9,2.959503E8,99.41893980112873%,
Cabinet3,122,0,24400*12200,2.9768E8,7,2.947857E8,99.02771432410643%,
Cabinet3,123,0,24400*12200,2.9768E8,7,2.92684E8,98.32168771835529%,
